"","ano","semana_epidemiologica","fecha_inicio_semana_epidemiologica","grupo_etario","departamento_residencia","n_notificaciones","n_confirmados_probables_fis","n_confirmados_por_laboratorio","n_internados_fecha_internacion","n_internados_uti_fecha_internacion","n_fallecidos_confirmados_por_laboratorio","Latitude","Longitud"
"232",2023,7,2023-02-12,"[70,80)","COMUNA 6",1,0,0,0,0,0,"-34.633.553","-58.341.546"
"233",2023,7,2023-02-12,"[10,20)","COMUNA 7",3,0,0,1,0,0,"-34.643.225","-58.332.644"
"234",2023,7,2023-02-12,"[20,30)","COMUNA 7",1,0,0,0,0,0,"-34.643.225","-58.332.644"
"235",2023,7,2023-02-12,"[30,40)","COMUNA 7",2,1,1,0,0,0,"-34.643.225","-58.332.644"
"236",2023,7,2023-02-12,"[40,50)","COMUNA 7",2,1,1,0,0,0,"-34.643.225","-58.332.644"
"237",2023,7,2023-02-12,"[50,60)","COMUNA 7",0,1,1,0,0,0,"-34.643.225","-58.332.644"
"238",2023,7,2023-02-12,"[20,30)","COMUNA 8",2,0,0,0,0,0,"-34.653.956","-58.323.426"
"239",2023,7,2023-02-12,"[30,40)","COMUNA 8",0,1,1,0,0,0,"-34.653.956","-58.323.426"
"240",2023,7,2023-02-12,"[40,50)","COMUNA 8",0,1,1,0,0,0,"-34.653.956","-58.323.426"
"241",2023,7,2023-02-12,"[60,70)","COMUNA 8",1,2,2,0,0,0,"-34.653.956","-58.323.426"
"242",2023,7,2023-02-12,"[70,80)","COMUNA 8",1,0,0,0,0,0,"-34.653.956","-58.323.426"
"243",2023,7,2023-02-12,"[80,90)","COMUNA 8",1,0,0,0,0,0,"-34.653.956","-58.323.426"
"244",2023,7,2023-02-12,"[0,10)","COMUNA 9",1,0,0,0,0,0,"-34.665.705","-58.313.885"
"245",2023,7,2023-02-12,"[10,20)","COMUNA 9",0,3,2,0,0,0,"-34.665.705","-58.313.885"
"246",2023,7,2023-02-12,"[20,30)","COMUNA 9",1,3,3,0,0,0,"-34.665.705","-58.313.885"
"247",2023,7,2023-02-12,"[30,40)","COMUNA 9",2,1,1,0,0,0,"-34.665.705","-58.313.885"
"248",2023,7,2023-02-12,"[40,50)","COMUNA 9",0,2,1,0,0,0,"-34.665.705","-58.313.885"
"249",2023,7,2023-02-12,"[50,60)","COMUNA 9",1,2,2,0,0,0,"-34.665.705","-58.313.885"
"250",2023,7,2023-02-12,"[60,70)","COMUNA 9",0,2,1,0,0,0,"-34.665.705","-58.313.885"
"251",2023,7,2023-02-12,"[90,100)","COMUNA 9",0,1,0,0,0,0,"-34.665.705","-58.313.885"
"252",2023,7,2023-02-12,"[0,10)","SIN DATOS",1,0,0,0,0,0,NA,NA
"253",2023,7,2023-02-12,"[20,30)","SIN DATOS",1,0,0,0,0,0,NA,NA
"254",2023,7,2023-02-12,"[40,50)","SIN DATOS",1,0,0,0,0,0,NA,NA
"255",2023,7,2023-02-12,"[50,60)","SIN DATOS",2,0,0,0,0,0,NA,NA
"256",2023,8,2023-02-19,"[20,30)","COMUNA 1",1,2,1,0,0,0,"-34.602.312","-58.381.772"
"257",2023,8,2023-02-19,"[30,40)","COMUNA 1",2,1,1,0,0,0,"-34.602.312","-58.381.772"
"258",2023,8,2023-02-19,"[50,60)","COMUNA 1",1,1,1,0,0,0,"-34.602.312","-58.381.772"
"259",2023,8,2023-02-19,"[0,10)","COMUNA 10",1,0,0,0,0,0,"-34.678.425","-58.304.051"
"260",2023,8,2023-02-19,"[20,30)","COMUNA 10",1,0,0,0,0,0,"-34.678.425","-58.304.051"
"261",2023,8,2023-02-19,"[40,50)","COMUNA 10",0,1,1,0,0,0,"-34.678.425","-58.304.051"
"262",2023,8,2023-02-19,"[70,80)","COMUNA 10",0,1,1,0,0,0,"-34.678.425","-58.304.051"
"263",2023,8,2023-02-19,"[10,20)","COMUNA 11",0,2,2,0,0,0,"-34.692.068","-58.293.894"
"264",2023,8,2023-02-19,"[20,30)","COMUNA 11",4,0,0,0,0,0,"-34.692.068","-58.293.894"
"265",2023,8,2023-02-19,"[30,40)","COMUNA 11",0,1,1,0,0,0,"-34.692.068","-58.293.894"
"266",2023,8,2023-02-19,"[40,50)","COMUNA 11",3,2,2,0,0,0,"-34.692.068","-58.293.894"
"267",2023,8,2023-02-19,"[60,70)","COMUNA 11",1,1,1,0,0,0,"-34.692.068","-58.293.894"
"268",2023,8,2023-02-19,"[70,80)","COMUNA 11",0,0,0,2,0,0,"-34.692.068","-58.293.894"
"269",2023,8,2023-02-19,"[40,50)","COMUNA 12",2,0,0,0,0,0,"-34.706.587","-58.283.475"
"270",2023,8,2023-02-19,"[60,70)","COMUNA 12",1,0,0,0,0,0,"-34.706.587","-58.283.475"
"271",2023,8,2023-02-19,"[10,20)","COMUNA 13",1,0,0,0,0,0,"-34.721.933","-58.272.752"
"272",2023,8,2023-02-19,"[30,40)","COMUNA 13",1,0,0,0,0,0,"-34.721.933","-58.272.752"
"273",2023,8,2023-02-19,"[20,30)","COMUNA 14",0,1,0,0,0,0,"-34.738.059","-58.261.706"
"274",2023,8,2023-02-19,"[40,50)","COMUNA 14",1,1,1,0,0,0,"-34.738.059","-58.261.706"
"275",2023,8,2023-02-19,"[30,40)","COMUNA 15",1,1,1,0,0,0,"-34.754.920","-58.250.315"
"276",2023,8,2023-02-19,"[50,60)","COMUNA 15",2,1,1,0,0,0,"-34.754.920","-58.250.315"
"277",2023,8,2023-02-19,"[60,70)","COMUNA 15",2,0,0,0,0,0,"-34.754.920","-58.250.315"
"278",2023,8,2023-02-19,"[80,90)","COMUNA 15",1,1,1,0,0,0,"-34.754.920","-58.250.315"
"279",2023,8,2023-02-19,"[20,30)","COMUNA 2",1,0,0,0,0,0,"-34.606.241","-58.374.636"
"280",2023,8,2023-02-19,"[50,60)","COMUNA 2",0,1,0,0,0,0,"-34.606.241","-58.374.636"
"281",2023,8,2023-02-19,"[10,20)","COMUNA 3",1,1,1,0,0,0,"-34.611.339","-58.366.940"
"282",2023,8,2023-02-19,"[20,30)","COMUNA 3",1,0,0,0,0,0,"-34.611.339","-58.366.940"
"283",2023,8,2023-02-19,"[40,50)","COMUNA 3",1,0,0,0,0,0,"-34.611.339","-58.366.940"
"284",2023,8,2023-02-19,"[80,90)","COMUNA 3",1,0,0,0,0,0,"-34.611.339","-58.366.940"
"285",2023,8,2023-02-19,"[0,10)","COMUNA 4",2,0,0,0,0,0,"-34.617.566","-58.358.616"
"286",2023,8,2023-02-19,"[10,20)","COMUNA 4",1,1,1,1,0,0,"-34.617.566","-58.358.616"
"287",2023,8,2023-02-19,"[30,40)","COMUNA 4",1,0,0,0,0,0,"-34.617.566","-58.358.616"
"288",2023,8,2023-02-19,"[40,50)","COMUNA 4",1,0,0,0,0,0,"-34.617.566","-58.358.616"
"289",2023,8,2023-02-19,"[50,60)","COMUNA 4",3,1,1,0,0,0,"-34.617.566","-58.358.616"
"290",2023,8,2023-02-19,"[30,40)","COMUNA 5",1,0,0,0,0,0,"-34.624.987","-58.350.197"
"291",2023,8,2023-02-19,"[50,60)","COMUNA 6",1,0,0,0,0,0,"-34.633.553","-58.341.546"
"292",2023,8,2023-02-19,"[20,30)","COMUNA 7",2,2,1,0,0,0,"-34.643.225","-58.332.644"
"293",2023,8,2023-02-19,"[30,40)","COMUNA 7",3,1,1,0,0,0,"-34.643.225","-58.332.644"
"294",2023,8,2023-02-19,"[40,50)","COMUNA 7",2,1,1,0,0,0,"-34.643.225","-58.332.644"
"295",2023,8,2023-02-19,"[50,60)","COMUNA 7",2,0,0,0,0,0,"-34.643.225","-58.332.644"
"296",2023,8,2023-02-19,"[60,70)","COMUNA 7",3,0,0,0,0,0,"-34.643.225","-58.332.644"
"297",2023,8,2023-02-19,"[80,90)","COMUNA 7",1,0,0,0,0,0,"-34.643.225","-58.332.644"
"298",2023,8,2023-02-19,"[10,20)","COMUNA 8",2,0,0,0,0,0,"-34.653.956","-58.323.426"
"299",2023,8,2023-02-19,"[30,40)","COMUNA 8",2,1,1,0,0,0,"-34.653.956","-58.323.426"
"300",2023,8,2023-02-19,"[40,50)","COMUNA 8",1,0,0,0,0,0,"-34.653.956","-58.323.426"
"301",2023,8,2023-02-19,"[60,70)","COMUNA 8",3,0,0,0,0,0,"-34.653.956","-58.323.426"
"302",2023,8,2023-02-19,"[10,20)","COMUNA 9",6,2,2,0,0,0,"-34.665.705","-58.313.885"
"303",2023,8,2023-02-19,"[20,30)","COMUNA 9",6,9,7,2,0,0,"-34.665.705","-58.313.885"
"304",2023,8,2023-02-19,"[30,40)","COMUNA 9",1,4,2,1,0,0,"-34.665.705","-58.313.885"
"305",2023,8,2023-02-19,"[40,50)","COMUNA 9",5,2,1,1,0,0,"-34.665.705","-58.313.885"
"306",2023,8,2023-02-19,"[50,60)","COMUNA 9",3,4,4,0,0,0,"-34.665.705","-58.313.885"
"307",2023,8,2023-02-19,"[60,70)","COMUNA 9",2,1,1,0,0,0,"-34.665.705","-58.313.885"
"308",2023,8,2023-02-19,"[0,10)","SIN DATOS",1,0,0,0,0,0,NA,NA
"309",2023,8,2023-02-19,"[10,20)","SIN DATOS",1,1,1,0,0,0,NA,NA
"310",2023,8,2023-02-19,"[20,30)","SIN DATOS",0,1,1,0,0,0,NA,NA
"311",2023,8,2023-02-19,"[30,40)","SIN DATOS",2,0,0,0,0,0,NA,NA
"312",2023,8,2023-02-19,"[50,60)","SIN DATOS",1,1,1,0,0,0,NA,NA
"313",2023,8,2023-02-19,"[70,80)","SIN DATOS",0,1,0,0,0,0,NA,NA
"314",2023,9,2023-02-26,"[20,30)","COMUNA 1",2,2,2,0,0,0,"-34.602.312","-58.381.772"
"315",2023,9,2023-02-26,"[30,40)","COMUNA 1",0,2,2,0,0,0,"-34.602.312","-58.381.772"
"316",2023,9,2023-02-26,"[40,50)","COMUNA 1",1,0,0,0,0,0,"-34.602.312","-58.381.772"
"317",2023,9,2023-02-26,"[60,70)","COMUNA 1",1,0,0,0,0,0,"-34.602.312","-58.381.772"
"318",2023,9,2023-02-26,"[10,20)","COMUNA 10",1,1,1,0,0,0,"-34.678.425","-58.304.051"
"319",2023,9,2023-02-26,"[20,30)","COMUNA 10",1,2,1,0,0,0,"-34.678.425","-58.304.051"
"320",2023,9,2023-02-26,"[30,40)","COMUNA 10",3,1,1,0,0,0,"-34.678.425","-58.304.051"
"321",2023,9,2023-02-26,"[40,50)","COMUNA 10",1,3,2,0,0,0,"-34.678.425","-58.304.051"
"322",2023,9,2023-02-26,"[50,60)","COMUNA 10",1,1,0,0,0,0,"-34.678.425","-58.304.051"
"323",2023,9,2023-02-26,"[60,70)","COMUNA 10",1,1,1,0,0,0,"-34.678.425","-58.304.051"
"324",2023,9,2023-02-26,"[70,80)","COMUNA 10",1,0,0,0,0,0,"-34.678.425","-58.304.051"
"325",2023,9,2023-02-26,"[10,20)","COMUNA 11",2,0,0,0,0,0,"-34.692.068","-58.293.894"
"326",2023,9,2023-02-26,"[20,30)","COMUNA 11",1,0,0,0,0,0,"-34.692.068","-58.293.894"
"327",2023,9,2023-02-26,"[30,40)","COMUNA 11",1,2,1,0,0,0,"-34.692.068","-58.293.894"
"328",2023,9,2023-02-26,"[40,50)","COMUNA 11",2,2,2,0,0,0,"-34.692.068","-58.293.894"
"329",2023,9,2023-02-26,"[50,60)","COMUNA 11",1,2,1,0,0,0,"-34.692.068","-58.293.894"
"330",2023,9,2023-02-26,"[60,70)","COMUNA 11",3,1,1,0,0,0,"-34.692.068","-58.293.894"
"331",2023,9,2023-02-26,"[70,80)","COMUNA 11",1,1,0,0,0,0,"-34.692.068","-58.293.894"
"332",2023,9,2023-02-26,"[20,30)","COMUNA 12",3,0,0,0,0,0,"-34.706.587","-58.283.475"
"333",2023,9,2023-02-26,"[30,40)","COMUNA 12",1,1,1,0,0,0,"-34.706.587","-58.283.475"
"334",2023,9,2023-02-26,"[50,60)","COMUNA 12",2,1,1,1,0,0,"-34.706.587","-58.283.475"
"335",2023,9,2023-02-26,"[60,70)","COMUNA 12",1,0,0,0,0,0,"-34.706.587","-58.283.475"
"336",2023,9,2023-02-26,"[10,20)","COMUNA 13",0,1,1,0,0,0,"-34.721.933","-58.272.752"
"337",2023,9,2023-02-26,"[30,40)","COMUNA 13",0,1,1,0,0,0,"-34.721.933","-58.272.752"
"338",2023,9,2023-02-26,"[40,50)","COMUNA 13",0,1,1,0,0,0,"-34.721.933","-58.272.752"
"339",2023,9,2023-02-26,"[50,60)","COMUNA 13",1,0,0,0,0,0,"-34.721.933","-58.272.752"
"340",2023,9,2023-02-26,"[60,70)","COMUNA 13",1,0,0,0,0,0,"-34.721.933","-58.272.752"
"341",2023,9,2023-02-26,"[20,30)","COMUNA 14",1,0,0,0,0,0,"-34.738.059","-58.261.706"
"342",2023,9,2023-02-26,"[40,50)","COMUNA 14",3,1,1,0,0,0,"-34.738.059","-58.261.706"
"343",2023,9,2023-02-26,"[50,60)","COMUNA 14",0,1,1,0,0,0,"-34.738.059","-58.261.706"
"344",2023,9,2023-02-26,"[60,70)","COMUNA 14",2,3,1,0,0,0,"-34.738.059","-58.261.706"
"345",2023,9,2023-02-26,"[10,20)","COMUNA 15",1,2,1,0,0,0,"-34.754.920","-58.250.315"
"346",2023,9,2023-02-26,"[20,30)","COMUNA 15",1,0,0,0,0,0,"-34.754.920","-58.250.315"
"347",2023,9,2023-02-26,"[40,50)","COMUNA 15",3,1,1,0,0,0,"-34.754.920","-58.250.315"
"348",2023,9,2023-02-26,"[50,60)","COMUNA 15",2,1,1,0,0,0,"-34.754.920","-58.250.315"
"349",2023,9,2023-02-26,"[60,70)","COMUNA 15",2,1,1,0,0,0,"-34.754.920","-58.250.315"
"350",2023,9,2023-02-26,"[70,80)","COMUNA 15",2,0,0,0,0,0,"-34.754.920","-58.250.315"
"351",2023,9,2023-02-26,"[50,60)","COMUNA 2",1,0,0,0,0,0,"-34.606.241","-58.374.636"
"352",2023,9,2023-02-26,"[0,10)","COMUNA 3",1,0,0,0,0,0,"-34.611.339","-58.366.940"
"353",2023,9,2023-02-26,"[20,30)","COMUNA 3",1,1,0,0,0,0,"-34.611.339","-58.366.940"
"354",2023,9,2023-02-26,"[30,40)","COMUNA 3",2,2,2,0,0,0,"-34.611.339","-58.366.940"
"355",2023,9,2023-02-26,"[0,10)","COMUNA 4",1,0,0,0,0,0,"-34.617.566","-58.358.616"
"356",2023,9,2023-02-26,"[20,30)","COMUNA 4",4,2,2,0,0,0,"-34.617.566","-58.358.616"
"357",2023,9,2023-02-26,"[30,40)","COMUNA 4",3,1,0,1,0,0,"-34.617.566","-58.358.616"
"358",2023,9,2023-02-26,"[40,50)","COMUNA 4",7,2,2,0,0,0,"-34.617.566","-58.358.616"
"359",2023,9,2023-02-26,"[50,60)","COMUNA 4",2,1,1,0,0,0,"-34.617.566","-58.358.616"
"360",2023,9,2023-02-26,"[60,70)","COMUNA 4",2,0,0,0,0,0,"-34.617.566","-58.358.616"
"361",2023,9,2023-02-26,"[70,80)","COMUNA 4",2,0,0,0,0,0,"-34.617.566","-58.358.616"
"362",2023,9,2023-02-26,"[20,30)","COMUNA 5",1,1,1,0,0,0,"-34.624.987","-58.350.197"
"363",2023,9,2023-02-26,"[30,40)","COMUNA 5",2,0,0,0,0,0,"-34.624.987","-58.350.197"
"364",2023,9,2023-02-26,"[20,30)","COMUNA 6",0,2,2,0,0,0,"-34.633.553","-58.341.546"
"365",2023,9,2023-02-26,"[30,40)","COMUNA 6",1,0,0,0,0,0,"-34.633.553","-58.341.546"
"366",2023,9,2023-02-26,"[40,50)","COMUNA 6",1,0,0,0,0,0,"-34.633.553","-58.341.546"
"367",2023,9,2023-02-26,"[50,60)","COMUNA 6",2,2,2,0,0,0,"-34.633.553","-58.341.546"
"368",2023,9,2023-02-26,"[60,70)","COMUNA 6",1,0,0,0,0,0,"-34.633.553","-58.341.546"
"369",2023,9,2023-02-26,"[0,10)","COMUNA 7",1,0,0,0,0,0,"-34.643.225","-58.332.644"
"370",2023,9,2023-02-26,"[10,20)","COMUNA 7",2,3,3,0,0,0,"-34.643.225","-58.332.644"
"371",2023,9,2023-02-26,"[20,30)","COMUNA 7",2,3,2,0,0,0,"-34.643.225","-58.332.644"
"372",2023,9,2023-02-26,"[30,40)","COMUNA 7",3,4,2,0,0,0,"-34.643.225","-58.332.644"
"373",2023,9,2023-02-26,"[40,50)","COMUNA 7",0,1,1,0,0,0,"-34.643.225","-58.332.644"
"374",2023,9,2023-02-26,"[50,60)","COMUNA 7",2,1,1,0,0,0,"-34.643.225","-58.332.644"
"375",2023,9,2023-02-26,"[60,70)","COMUNA 7",0,1,1,0,0,0,"-34.643.225","-58.332.644"
"376",2023,9,2023-02-26,"[80,90)","COMUNA 7",1,0,0,0,0,0,"-34.643.225","-58.332.644"
"377",2023,9,2023-02-26,"[0,10)","COMUNA 8",1,0,0,0,0,0,"-34.653.956","-58.323.426"
"378",2023,9,2023-02-26,"[10,20)","COMUNA 8",3,1,1,0,0,0,"-34.653.956","-58.323.426"
"379",2023,9,2023-02-26,"[20,30)","COMUNA 8",1,1,1,0,0,0,"-34.653.956","-58.323.426"
"380",2023,9,2023-02-26,"[30,40)","COMUNA 8",3,4,4,0,0,0,"-34.653.956","-58.323.426"
"381",2023,9,2023-02-26,"[40,50)","COMUNA 8",3,3,2,0,0,0,"-34.653.956","-58.323.426"
"382",2023,9,2023-02-26,"[50,60)","COMUNA 8",1,0,0,0,0,0,"-34.653.956","-58.323.426"
"383",2023,9,2023-02-26,"[60,70)","COMUNA 8",1,0,0,0,0,0,"-34.653.956","-58.323.426"
"384",2023,9,2023-02-26,"[0,10)","COMUNA 9",1,4,3,0,0,0,"-34.665.705","-58.313.885"
"385",2023,9,2023-02-26,"[10,20)","COMUNA 9",7,15,13,0,0,0,"-34.665.705","-58.313.885"
"386",2023,9,2023-02-26,"[20,30)","COMUNA 9",9,10,8,0,0,0,"-34.665.705","-58.313.885"
"387",2023,9,2023-02-26,"[30,40)","COMUNA 9",8,16,15,1,0,0,"-34.665.705","-58.313.885"
"388",2023,9,2023-02-26,"[40,50)","COMUNA 9",8,12,11,0,0,0,"-34.665.705","-58.313.885"
"389",2023,9,2023-02-26,"[50,60)","COMUNA 9",5,9,8,0,0,0,"-34.665.705","-58.313.885"
"390",2023,9,2023-02-26,"[60,70)","COMUNA 9",2,8,7,0,0,0,"-34.665.705","-58.313.885"
"391",2023,9,2023-02-26,"[70,80)","COMUNA 9",1,2,2,0,0,0,"-34.665.705","-58.313.885"
"392",2023,9,2023-02-26,"[80,90)","COMUNA 9",0,1,0,0,0,0,"-34.665.705","-58.313.885"
"393",2023,9,2023-02-26,"[10,20)","SIN DATOS",1,0,0,0,0,0,NA,NA
"394",2023,9,2023-02-26,"[20,30)","SIN DATOS",0,1,1,0,0,0,NA,NA
"395",2023,9,2023-02-26,"[30,40)","SIN DATOS",2,0,0,0,0,0,NA,NA
"396",2023,9,2023-02-26,"[40,50)","SIN DATOS",1,1,1,0,0,0,NA,NA
"397",2023,9,2023-02-26,"[50,60)","SIN DATOS",1,3,2,1,0,0,NA,NA
"398",2023,9,2023-02-26,"[60,70)","SIN DATOS",1,0,0,0,0,0,NA,NA
"399",2023,9,2023-02-26,"[80,90)","SIN DATOS",0,1,1,0,0,0,NA,NA
"400",2023,10,2023-03-05,"[10,20)","COMUNA 1",1,0,0,0,0,0,"-34.602.312","-58.381.772"
"401",2023,10,2023-03-05,"[20,30)","COMUNA 1",4,2,2,0,0,0,"-34.602.312","-58.381.772"
"402",2023,10,2023-03-05,"[30,40)","COMUNA 1",5,5,5,1,0,0,"-34.602.312","-58.381.772"
"403",2023,10,2023-03-05,"[40,50)","COMUNA 1",1,1,1,0,0,0,"-34.602.312","-58.381.772"
"404",2023,10,2023-03-05,"[50,60)","COMUNA 1",1,1,1,0,0,0,"-34.602.312","-58.381.772"
"405",2023,10,2023-03-05,"[60,70)","COMUNA 1",1,0,0,0,0,0,"-34.602.312","-58.381.772"
"406",2023,10,2023-03-05,"[0,10)","COMUNA 10",1,1,0,0,0,0,"-34.678.425","-58.304.051"
"407",2023,10,2023-03-05,"[10,20)","COMUNA 10",4,4,4,0,0,0,"-34.678.425","-58.304.051"
"408",2023,10,2023-03-05,"[20,30)","COMUNA 10",8,6,4,0,0,0,"-34.678.425","-58.304.051"
"409",2023,10,2023-03-05,"[30,40)","COMUNA 10",2,3,2,0,0,0,"-34.678.425","-58.304.051"
"410",2023,10,2023-03-05,"[40,50)","COMUNA 10",10,5,5,0,0,0,"-34.678.425","-58.304.051"
"411",2023,10,2023-03-05,"[50,60)","COMUNA 10",4,3,1,0,0,0,"-34.678.425","-58.304.051"
"412",2023,10,2023-03-05,"[60,70)","COMUNA 10",5,5,5,0,0,0,"-34.678.425","-58.304.051"
"413",2023,10,2023-03-05,"[70,80)","COMUNA 10",2,0,0,0,0,0,"-34.678.425","-58.304.051"
"414",2023,10,2023-03-05,"[10,20)","COMUNA 11",4,8,8,1,0,0,"-34.692.068","-58.293.894"
"415",2023,10,2023-03-05,"[20,30)","COMUNA 11",0,1,1,0,0,0,"-34.692.068","-58.293.894"
"416",2023,10,2023-03-05,"[30,40)","COMUNA 11",2,6,5,0,0,0,"-34.692.068","-58.293.894"
"417",2023,10,2023-03-05,"[40,50)","COMUNA 11",4,6,5,0,0,0,"-34.692.068","-58.293.894"
"418",2023,10,2023-03-05,"[50,60)","COMUNA 11",5,6,6,0,0,0,"-34.692.068","-58.293.894"
"419",2023,10,2023-03-05,"[60,70)","COMUNA 11",5,5,4,0,0,0,"-34.692.068","-58.293.894"
"420",2023,10,2023-03-05,"[70,80)","COMUNA 11",3,2,2,0,0,0,"-34.692.068","-58.293.894"
"421",2023,10,2023-03-05,"[80,90)","COMUNA 11",0,2,1,1,1,0,"-34.692.068","-58.293.894"
"422",2023,10,2023-03-05,"[20,30)","COMUNA 12",2,1,1,0,0,0,"-34.706.587","-58.283.475"
"423",2023,10,2023-03-05,"[30,40)","COMUNA 12",2,1,1,0,0,0,"-34.706.587","-58.283.475"
"424",2023,10,2023-03-05,"[40,50)","COMUNA 12",0,1,1,0,0,0,"-34.706.587","-58.283.475"
"425",2023,10,2023-03-05,"[50,60)","COMUNA 12",2,0,0,0,0,0,"-34.706.587","-58.283.475"
"426",2023,10,2023-03-05,"[60,70)","COMUNA 12",1,0,0,0,0,0,"-34.706.587","-58.283.475"
"427",2023,10,2023-03-05,"[70,80)","COMUNA 12",0,1,1,1,0,0,"-34.706.587","-58.283.475"
"428",2023,10,2023-03-05,"[90,100)","COMUNA 12",1,0,0,0,0,0,"-34.706.587","-58.283.475"
"429",2023,10,2023-03-05,"[10,20)","COMUNA 13",1,1,0,0,0,0,"-34.721.933","-58.272.752"
"430",2023,10,2023-03-05,"[20,30)","COMUNA 13",1,1,1,0,0,0,"-34.721.933","-58.272.752"
"431",2023,10,2023-03-05,"[30,40)","COMUNA 13",0,2,2,0,0,0,"-34.721.933","-58.272.752"
"432",2023,10,2023-03-05,"[40,50)","COMUNA 13",1,0,0,0,0,0,"-34.721.933","-58.272.752"
"433",2023,10,2023-03-05,"[50,60)","COMUNA 13",1,1,1,0,0,0,"-34.721.933","-58.272.752"
"434",2023,10,2023-03-05,"[60,70)","COMUNA 13",2,1,1,0,0,0,"-34.721.933","-58.272.752"
"435",2023,10,2023-03-05,"[70,80)","COMUNA 13",1,2,1,0,0,0,"-34.721.933","-58.272.752"
"436",2023,10,2023-03-05,"[80,90)","COMUNA 13",0,2,2,0,0,0,"-34.721.933","-58.272.752"
"437",2023,10,2023-03-05,"[0,10)","COMUNA 14",1,0,0,0,0,0,"-34.738.059","-58.261.706"
"438",2023,10,2023-03-05,"[20,30)","COMUNA 14",3,5,5,0,0,0,"-34.738.059","-58.261.706"
"439",2023,10,2023-03-05,"[30,40)","COMUNA 14",3,2,2,0,0,0,"-34.738.059","-58.261.706"
"440",2023,10,2023-03-05,"[40,50)","COMUNA 14",3,2,2,0,0,0,"-34.738.059","-58.261.706"
"441",2023,10,2023-03-05,"[50,60)","COMUNA 14",4,6,4,0,0,0,"-34.738.059","-58.261.706"
"442",2023,10,2023-03-05,"[60,70)","COMUNA 14",1,1,0,0,0,0,"-34.738.059","-58.261.706"
"443",2023,10,2023-03-05,"[70,80)","COMUNA 14",2,1,1,0,0,0,"-34.738.059","-58.261.706"
"444",2023,10,2023-03-05,"[80,90)","COMUNA 14",1,0,0,0,0,0,"-34.738.059","-58.261.706"
"445",2023,10,2023-03-05,"[10,20)","COMUNA 15",2,2,2,3,1,0,"-34.754.920","-58.250.315"
"446",2023,10,2023-03-05,"[20,30)","COMUNA 15",0,1,1,0,0,0,"-34.754.920","-58.250.315"
"447",2023,10,2023-03-05,"[30,40)","COMUNA 15",2,4,2,0,0,0,"-34.754.920","-58.250.315"
"448",2023,10,2023-03-05,"[40,50)","COMUNA 15",3,1,1,0,0,0,"-34.754.920","-58.250.315"
"449",2023,10,2023-03-05,"[50,60)","COMUNA 15",4,0,0,0,0,0,"-34.754.920","-58.250.315"
"450",2023,10,2023-03-05,"[60,70)","COMUNA 15",0,1,1,0,0,0,"-34.754.920","-58.250.315"
"451",2023,10,2023-03-05,"[0,10)","COMUNA 2",1,0,0,0,0,0,"-34.606.241","-58.374.636"
"452",2023,10,2023-03-05,"[20,30)","COMUNA 2",1,0,0,0,0,0,"-34.606.241","-58.374.636"
"453",2023,10,2023-03-05,"[30,40)","COMUNA 2",1,1,1,0,0,0,"-34.606.241","-58.374.636"
"454",2023,10,2023-03-05,"[40,50)","COMUNA 2",1,1,0,0,0,0,"-34.606.241","-58.374.636"
"455",2023,10,2023-03-05,"[60,70)","COMUNA 2",1,0,0,0,0,0,"-34.606.241","-58.374.636"
"456",2023,10,2023-03-05,"[80,90)","COMUNA 2",1,0,0,0,0,0,"-34.606.241","-58.374.636"
"457",2023,10,2023-03-05,"[20,30)","COMUNA 3",1,0,0,0,0,0,"-34.611.339","-58.366.940"
"458",2023,10,2023-03-05,"[30,40)","COMUNA 3",1,3,3,1,0,0,"-34.611.339","-58.366.940"
"459",2023,10,2023-03-05,"[50,60)","COMUNA 3",0,1,1,0,0,0,"-34.611.339","-58.366.940"
"460",2023,10,2023-03-05,"[0,10)","COMUNA 4",2,1,1,0,0,0,"-34.617.566","-58.358.616"
"461",2023,10,2023-03-05,"[10,20)","COMUNA 4",5,1,1,0,0,0,"-34.617.566","-58.358.616"
"462",2023,10,2023-03-05,"[20,30)","COMUNA 4",4,2,2,0,0,0,"-34.617.566","-58.358.616"
"463",2023,10,2023-03-05,"[30,40)","COMUNA 4",4,2,1,0,0,0,"-34.617.566","-58.358.616"
"464",2023,10,2023-03-05,"[40,50)","COMUNA 4",6,5,4,0,0,0,"-34.617.566","-58.358.616"
"465",2023,10,2023-03-05,"[50,60)","COMUNA 4",2,1,1,0,0,0,"-34.617.566","-58.358.616"
"466",2023,10,2023-03-05,"[70,80)","COMUNA 4",0,1,1,0,0,0,"-34.617.566","-58.358.616"
"467",2023,10,2023-03-05,"[20,30)","COMUNA 5",1,2,2,0,0,0,"-34.624.987","-58.350.197"
"468",2023,10,2023-03-05,"[30,40)","COMUNA 5",2,1,1,0,0,0,"-34.624.987","-58.350.197"
"469",2023,10,2023-03-05,"[40,50)","COMUNA 5",3,3,3,0,0,0,"-34.624.987","-58.350.197"
"470",2023,10,2023-03-05,"[50,60)","COMUNA 5",1,0,0,0,0,0,"-34.624.987","-58.350.197"
"471",2023,10,2023-03-05,"[60,70)","COMUNA 5",2,1,1,0,0,0,"-34.624.987","-58.350.197"
"472",2023,10,2023-03-05,"[70,80)","COMUNA 5",1,0,0,0,0,0,"-34.624.987","-58.350.197"
